name,open_price,high_price,low_price,close_price,price_change,change_rate,trading_volume,date
현대오토에버,147800,148200,146400,146800,-600,-0.41%,45475,24.06.07
현대오토에버,149700,149700,146700,147400,-1400,-0.94%,83033,24.06.05
현대오토에버,148800,150500,148800,148800,-1300,-0.87%,34032,24.06.04
현대오토에버,149000,152300,148700,150100,2100,+1.42%,54072,24.06.03
현대오토에버,148300,149200,147500,148000,100,+0.07%,38752,24.05.31
현대오토에버,148600,150000,147900,147900,-1200,-0.80%,48145,24.05.30
현대오토에버,152700,152700,149100,149100,-3000,-1.97%,68326,24.05.29
현대오토에버,155800,157800,152100,152100,-400,-0.26%,112840,24.05.28
현대오토에버,153700,153800,150300,152500,-600,-0.39%,69154,24.05.27
현대오토에버,151100,153800,150500,153100,200,+0.13%,56028,24.05.24
현대오토에버,155500,155500,152500,152900,-2100,-1.35%,74249,24.05.23
현대오토에버,152400,155000,149800,155000,3800,+2.51%,124584,24.05.22
현대오토에버,150100,152000,148300,151200,800,+0.53%,64409,24.05.21
현대오토에버,148200,150700,146700,150400,2200,+1.48%,59561,24.05.20
현대오토에버,149400,150200,148100,148200,-2200,-1.46%,52472,24.05.17
현대오토에버,150600,151600,148900,150400,-100,-0.07%,60470,24.05.16
현대오토에버,148800,151900,147000,150500,2200,+1.48%,80122,24.05.14
현대오토에버,145800,148300,145100,148300,2500,+1.71%,69340,24.05.13
현대오토에버,148500,149500,145700,145800,-2700,-1.82%,127750,24.05.10
현대오토에버,151300,152500,148300,148500,-4200,-2.75%,152826,24.05.09
현대오토에버,153200,156100,152000,152700,-1900,-1.23%,77473,24.05.08
현대오토에버,152300,156600,152300,154600,2700,+1.78%,120228,24.05.07
현대오토에버,151200,154300,151000,151900,300,+0.20%,148094,24.05.03
현대오토에버,155000,160800,150600,151600,-2400,-1.56%,343019,24.05.02
현대오토에버,170000,173500,154000,154000,-7400,-4.58%,1092422,24.04.30
현대오토에버,157100,162500,153200,161400,7700,+5.01%,436688,24.04.29
현대오토에버,154200,154500,150000,153700,2200,+1.45%,102742,24.04.26
현대오토에버,152900,153600,150200,151500,-2700,-1.75%,114046,24.04.25
현대오토에버,143200,154700,142500,154200,14000,+9.99%,413460,24.04.24
현대오토에버,142000,143100,139700,140200,-1100,-0.78%,57161,24.04.23
현대오토에버,138000,141700,137900,141300,5300,+3.90%,76970,24.04.22
현대오토에버,138000,138500,133500,136000,-2300,-1.66%,83456,24.04.19
현대오토에버,136100,138500,135600,138300,2000,+1.47%,79892,24.04.18
현대오토에버,143000,143400,136300,136300,-5700,-4.01%,204787,24.04.17
현대오토에버,145900,149300,142000,142000,-5700,-3.86%,141774,24.04.16
현대오토에버,147300,148600,145000,147700,-1700,-1.14%,88356,24.04.15
